TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level,Flag
388,2124299956,43.0344225,-76.0762326,999.0,-1,1,-1,2,-1
388,880966255,43.0327316,-76.1241034,100000.0,43,1,-1,2,-1
388,910444253,43.0409263,-76.1278541,100000.0,8,1,-1,2,-1
388,759090199,43.0402731,-76.2001721,999.0,-1,1,-1,2,-1
388,1580882579,43.0270227,-76.1289369,100000.0,16,1,-1,2,-1
388,668663607,43.0178039,-76.1756652,999.0,-1,1,-1,2,-1
388,1956469677,43.0339236,-76.2113799,100000.0,24,1,-1,2,-1
388,119028208,43.0411650,-76.1878455,999.0,-1,1,-1,2,-1
388,206272410,43.0677108,-76.1726710,100000.0,15,1,-1,2,-1
388,740848273,43.0335424,-76.1409762,100000.0,8,1,-1,2,-1
388,73129884,43.0241695,-76.1321917,100000.0,8,1,-1,2,-1
388,902680991,43.0482992,-76.2341616,100000.0,24,1,-1,2,-1
388,1514785140,43.0276186,-76.1338348,100000.0,8,1,-1,2,-1
388,2140097006,43.0029379,-76.1368237,100000.0,16,1,-1,2,-1
388,476614853,43.0640611,-76.1561486,999.0,-1,1,-1,2,-1
388,1524757996,43.0317781,-76.1877091,100000.0,3,1,-1,2,-1
388,1823363660,43.0286536,-76.1389929,100000.0,8,1,-1,2,-1
388,1747206433,43.0453121,-76.2271939,100000.0,10,1,-1,2,-1
388,874445635,43.0496157,-76.2533381,999.0,-1,1,-1,2,-1
388,1704557643,43.0258398,-76.1567807,999.0,-1,1,-1,2,-1
388,56239707,43.0113794,-76.1019882,100000.0,0,1,-1,2,-1
388,426819495,43.0272679,-76.0561274,100000.0,7,1,-1,2,-1
388,229842473,43.0296082,-76.1539176,999.0,-1,1,-1,2,-1
388,1051667548,43.0114370,-76.1326534,100000.0,16,1,-1,2,-1
388,2029786360,43.0334588,-76.0431281,999.0,-1,1,-1,2,-1
388,1161265355,43.0692757,-76.1299247,100000.0,43,1,-1,2,-1
388,1982540823,43.0563127,-76.1579623,999.0,-1,1,-1,2,-1
388,1138331390,43.0512198,-76.2492587,999.0,-1,1,-1,2,-1
388,423897211,43.0308879,-76.1197003,100000.0,43,1,-1,2,-1
388,1707603501,43.0019273,-76.1277824,100000.0,16,1,-1,2,-1
388,1567165523,43.0422628,-76.0577759,100000.0,7,1,-1,2,-1
388,421900806,43.0681434,-76.1591915,999.0,-1,1,-1,2,-1
388,394701327,43.0170631,-76.1960747,999.0,-1,1,-1,2,-1
388,338749551,43.0442911,-76.1140897,100000.0,40,1,-1,2,-1
388,742340443,43.0186463,-76.2039310,999.0,-1,1,-1,2,-1
388,381765108,43.0508624,-76.2254100,100000.0,10,1,-1,2,-1
388,1635866968,43.0684996,-76.1439494,100000.0,43,1,-1,2,-1
388,406840473,43.0637279,-76.1628132,999.0,-1,1,-1,2,-1
388,2008051966,43.0115125,-76.1341263,100000.0,16,1,-1,2,-1
388,55991845,43.0561091,-76.0859137,100000.0,40,1,-1,2,-1
388,183976458,43.0326073,-76.1315360,100000.0,8,1,-1,2,-1
388,552782978,43.0409587,-76.1268135,100000.0,43,1,-1,2,-1
388,399075813,43.0374149,-76.1975547,999.0,-1,1,-1,2,-1
388,2110248820,43.0231180,-76.1028511,100000.0,0,1,-1,2,-1
388,405020564,43.0592986,-76.1638382,999.0,-1,1,-1,2,-1
388,993243016,43.0539377,-76.1546930,999.0,-1,1,-1,2,-1
388,895387480,43.0165628,-76.1890322,100000.0,3,1,-1,2,-1
388,297151076,43.0709048,-76.1488007,100000.0,43,1,-1,2,-1
388,1388327567,43.0360786,-76.1354231,100000.0,8,2,1,2,1
388,34710038,43.0690643,-76.1367098,100000.0,8,1,-1,2,-1
388,1016788708,43.0042966,-76.1228920,100000.0,16,1,-1,2,-1
388,1642727322,43.0667108,-76.1667402,100000.0,15,1,-1,2,-1
388,1135876207,43.0088897,-76.1140748,100000.0,0,1,-1,2,-1
388,1321635388,43.0411812,-76.2003188,999.0,-1,1,-1,2,-1
388,699110051,43.0219463,-76.1431283,100000.0,43,1,-1,2,-1
388,1990351718,43.0495781,-76.1575284,999.0,-1,1,-1,2,-1
388,729444193,43.0402633,-76.2310372,100000.0,24,1,-1,2,-1
388,307866566,43.0337068,-76.1669766,999.0,-1,1,-1,2,-1
388,386343290,43.0297152,-76.1903094,100000.0,3,1,-1,2,-1
388,457651664,43.0548361,-76.1454210,100000.0,43,1,-1,2,-1
388,83876769,43.0266023,-76.1326970,100000.0,8,1,-1,2,-1
388,869265808,43.0307978,-76.2054897,100000.0,24,1,-1,2,-1
388,77953988,43.0304734,-76.0499133,999.0,-1,1,-1,2,-1
388,979991376,43.0384062,-76.1270520,100000.0,43,1,-1,2,-1
388,1384019299,43.0481003,-76.2312659,100000.0,24,1,-1,2,-1
388,367822384,43.0493734,-76.1371416,100000.0,8,1,-1,2,-1
388,245921119,43.0265092,-76.2072514,100000.0,24,1,-1,2,-1
388,116380039,43.0711115,-76.1576017,999.0,-1,1,-1,2,-1
388,1952149968,43.0722743,-76.1700051,100000.0,15,1,-1,2,-1
388,1017786984,43.0265604,-76.0695390,999.0,-1,1,-1,2,-1
388,1750805425,43.0268070,-76.1500926,999.0,-1,1,-1,2,-1
388,1885040403,43.0726190,-76.1778448,100000.0,15,1,-1,2,-1
388,768922974,43.0549607,-76.1469008,100000.0,43,1,-1,2,-1
388,192313726,43.0405286,-76.2459127,999.0,-1,1,-1,2,-1
388,992010883,43.0454867,-76.1091996,100000.0,40,1,-1,2,-1
388,2007068375,43.0414623,-76.2121124,100000.0,24,1,-1,2,-1
388,637038762,43.0067103,-76.1221689,999.0,-1,1,-1,2,-1
388,547459076,43.0432489,-76.1451422,100000.0,43,1,-1,2,-1
388,789149746,43.0357244,-76.1359536,100000.0,8,2,1,2,1
388,875583520,43.0484322,-76.2386688,100000.0,24,1,-1,2,-1
388,665671517,43.0742395,-76.1659473,100000.0,15,1,-1,2,-1
388,1995529524,43.0709216,-76.1784684,100000.0,15,1,-1,2,-1
388,571987342,43.0522398,-76.1567662,999.0,-1,1,-1,2,-1
388,1755401156,43.0312056,-76.1843214,100000.0,3,1,-1,2,-1
388,240419390,43.0409363,-76.2108461,100000.0,24,1,-1,2,-1
388,536811405,43.0236801,-76.1130512,100000.0,0,1,-1,2,-1
388,8960049,43.0430716,-76.2272125,100000.0,10,1,-1,2,-1
388,1319156764,43.0713061,-76.1762635,100000.0,15,1,-1,2,-1
388,1166645118,43.0543640,-76.1741639,100000.0,15,1,-1,2,-1
388,729147294,43.0507391,-76.1578748,999.0,-1,1,-1,2,-1
388,1597593658,43.0498868,-76.2455792,999.0,-1,1,-1,2,-1
388,1487141932,43.0425301,-76.1290592,100000.0,8,1,-1,2,-1
388,490039207,43.0669548,-76.1580245,999.0,-1,1,-1,2,-1
388,824049135,43.0785799,-76.1730474,100000.0,15,1,-1,2,-1
388,1794301711,43.0153251,-76.0855415,100000.0,40,1,-1,2,-1
388,744165144,43.0416432,-76.1521622,999.0,-1,1,-1,2,-1
388,1519761187,43.0400502,-76.1224508,100000.0,43,1,-1,2,-1
388,1551853602,43.0702248,-76.1351219,100000.0,8,1,-1,2,-1
388,2022820733,43.0246230,-76.1340357,100000.0,8,1,-1,2,-1
388,546795114,43.0058217,-76.1865084,100000.0,3,1,-1,2,-1
388,1929574424,43.0645229,-76.1830136,999.0,-1,1,-1,2,-1
388,960552932,43.0063070,-76.1944519,100000.0,3,1,-1,2,-1
388,349257662,43.0422586,-76.1311219,100000.0,8,1,-1,2,-1
388,1009769104,43.0769003,-76.1825931,999.0,-1,1,-1,2,-1
388,80704778,43.0447394,-76.2148123,100000.0,24,1,-1,2,-1
388,284115653,43.0357439,-76.0403403,999.0,-1,1,-1,2,-1
388,1575221495,43.0360325,-76.1778864,999.0,-1,1,-1,2,-1
388,1220872164,43.0488689,-76.1603663,999.0,-1,1,-1,2,-1
388,361907720,43.0256820,-76.0617176,100000.0,7,1,-1,2,-1
388,570506098,43.0370325,-76.1359441,100000.0,8,1,-1,2,-1
388,1396905151,43.0149476,-76.1268803,100000.0,16,1,-1,2,-1
388,1460682822,43.0455789,-76.1797897,999.0,-1,1,-1,2,-1
388,752687287,43.0715095,-76.1440843,100000.0,43,1,-1,2,-1
388,312806914,43.0430827,-76.1121210,100000.0,40,1,-1,2,-1
388,1164096965,43.0224425,-76.0929810,100000.0,40,1,-1,2,-1
388,1430618607,43.0390743,-76.2224333,100000.0,10,1,-1,2,-1
388,1119230722,43.0439123,-76.1846656,999.0,-1,1,-1,2,-1
388,1934129996,43.0482795,-76.1356198,100000.0,8,1,-1,2,-1
388,1764704549,43.0212785,-76.1005158,100000.0,0,1,-1,2,-1
388,1323859412,43.0280937,-76.0369888,999.0,-1,1,-1,2,-1
388,907481080,43.0336880,-76.1461259,100000.0,43,1,-1,2,-1
388,1924106425,43.0352734,-76.1274953,100000.0,43,1,-1,2,-1
388,979708311,43.0534646,-76.1391353,100000.0,8,1,-1,2,-1
388,690448988,43.0338306,-76.1494837,999.0,-1,1,-1,2,-1
388,85861978,43.0236882,-76.0986322,100000.0,40,1,-1,2,-1
388,1489398551,43.0720711,-76.1387337,100000.0,8,1,-1,2,-1
388,1732662441,43.0455106,-76.2265524,100000.0,10,1,-1,2,-1
388,88050323,43.0367149,-76.1284163,100000.0,8,1,-1,2,-1
388,1373808861,43.0352639,-76.1334834,100000.0,8,1,-1,2,-1
388,2068647875,43.0305606,-76.1193588,100000.0,43,1,-1,2,-1
388,919569921,43.0301628,-76.1467221,100000.0,43,1,-1,2,-1
388,731484255,43.0696442,-76.1876799,999.0,-1,1,-1,2,-1
388,457912817,43.0390823,-76.1281326,100000.0,8,1,-1,2,-1
388,1404735882,43.0731651,-76.1747245,100000.0,15,1,-1,2,-1
388,1901300560,43.0289074,-76.1986618,999.0,-1,1,-1,2,-1
388,1677775833,43.0608929,-76.1511783,999.0,-1,1,-1,2,-1
388,1756056612,43.0710032,-76.1674919,100000.0,15,1,-1,2,-1
388,1259549249,43.0275898,-76.1148481,999.0,-1,1,-1,2,-1
388,982819848,43.0607883,-76.1584803,999.0,-1,1,-1,2,-1
388,1690698333,43.0734682,-76.1793685,100000.0,15,1,-1,2,-1
388,688726225,43.0559372,-76.1390388,100000.0,8,1,-1,2,-1
388,128685651,43.0256225,-76.1130308,100000.0,40,1,-1,2,-1
388,1580534412,43.0444883,-76.2116243,100000.0,24,1,-1,2,-1
388,126254631,43.0459693,-76.2345352,100000.0,24,1,-1,2,-1
388,1561461573,43.0376834,-76.2270005,100000.0,24,1,-1,2,-1
388,621069934,43.0303672,-76.1339064,100000.0,8,1,-1,2,-1
388,1956706201,43.0313107,-76.1365451,100000.0,8,1,-1,2,-1
388,1988750612,43.0547061,-76.1862559,999.0,-1,1,-1,2,-1
388,537120087,43.0458430,-76.1305306,100000.0,8,1,-1,2,-1
388,522804065,43.0325136,-76.2085704,100000.0,24,1,-1,2,-1
388,931655741,43.0245127,-76.1662106,999.0,-1,1,-1,2,-1
388,1760634772,43.0456184,-76.2457152,999.0,-1,1,-1,2,-1
388,1687023147,43.0393626,-76.2098625,100000.0,24,1,-1,2,-1
388,2107846248,43.0611496,-76.1555072,999.0,-1,1,-1,2,-1
388,2026197362,43.0120245,-76.1267476,100000.0,16,1,-1,2,-1
388,708522233,43.0578967,-76.1593402,999.0,-1,1,-1,2,-1
388,1502660050,43.0261727,-76.2119664,100000.0,24,1,-1,2,-1
388,1641876761,43.0488293,-76.2359838,100000.0,24,1,-1,2,-1
388,717682391,43.0429721,-76.1260269,100000.0,43,1,-1,2,-1
388,497951037,43.0471690,-76.2369126,100000.0,24,1,-1,2,-1
388,751531282,43.0347837,-76.1315001,100000.0,8,1,-1,2,-1
388,918878991,43.0179367,-76.1273605,100000.0,16,1,-1,2,-1
388,2019426302,43.0260070,-76.0952660,100000.0,40,1,-1,2,-1
388,346782511,43.0656186,-76.1573462,999.0,-1,1,-1,2,-1
388,1577061827,43.0219512,-76.1700413,999.0,-1,1,-1,2,-1
388,630549671,43.0334947,-76.2149586,100000.0,24,1,-1,2,-1
388,1536347125,43.0335602,-76.1262963,100000.0,43,1,-1,2,-1
388,279830697,43.0398184,-76.1300671,100000.0,8,1,-1,2,-1
388,1033354346,43.0231174,-76.0730322,999.0,-1,1,-1,2,-1
388,735918553,43.0632842,-76.1575312,999.0,-1,1,-1,2,-1
388,430671119,43.0376408,-76.1480881,999.0,-1,1,-1,2,-1
388,687385433,43.0304618,-76.2199604,100000.0,10,1,-1,2,-1
388,413022577,43.0363307,-76.1371707,100000.0,8,1,-1,2,-1
389,476614853,43.0639482,-76.1559902,999.0,-1,1,-1,2,-1
389,1551853602,43.0701608,-76.1349189,100000.0,8,1,-1,2,-1
389,1750805425,43.0266576,-76.1500073,999.0,-1,1,-1,2,-1
389,552782978,43.0408315,-76.1266767,100000.0,43,1,-1,2,-1
389,742340443,43.0185292,-76.2037784,999.0,-1,1,-1,2,-1
389,1597593658,43.0498541,-76.2453629,999.0,-1,1,-1,2,-1
389,895387480,43.0164634,-76.1892066,100000.0,3,1,-1,2,-1
389,1259549249,43.0274765,-76.1146902,100000.0,40,1,-1,2,-1
389,1934129996,43.0481530,-76.1354817,100000.0,8,1,-1,2,-1
389,1609760899,43.0283543,-76.0842978,100000.0,40,1,-1,2,-1
389,789149746,43.0355935,-76.1361980,100000.0,8,2,1,2,1
389,1929574424,43.0643648,-76.1830622,999.0,-1,1,-1,2,-1
389,77953988,43.0304412,-76.0501298,100000.0,7,1,-1,2,-1
389,902680991,43.0483224,-76.2339430,100000.0,24,1,-1,2,-1
389,699110051,43.0217978,-76.1430401,100000.0,43,1,-1,2,-1
389,729444193,43.0402030,-76.2308322,100000.0,24,1,-1,2,-1
389,1033354346,43.0230953,-76.0732509,999.0,-1,1,-1,2,-1
389,1365199983,43.0442259,-76.2212593,100000.0,10,1,-1,2,-1
389,73129884,43.0240075,-76.1321960,100000.0,8,1,-1,2,-1
389,979991376,43.0382830,-76.1269086,100000.0,43,1,-1,2,-1
389,1952149968,43.0721639,-76.1698434,100000.0,15,1,-1,2,-1
389,992010883,43.0455569,-76.1090005,100000.0,40,1,-1,2,-1
389,1858874842,43.0301774,-76.1327016,100000.0,8,1,-1,2,-1
389,1577061827,43.0218700,-76.1698501,999.0,-1,1,-1,2,-1
389,71482275,43.0300137,-76.0292999,999.0,-1,1,-1,2,-1
389,183976458,43.0324458,-76.1315177,100000.0,8,1,-1,2,-1
389,542152075,43.0560932,-76.1527464,999.0,-1,1,-1,2,-1
389,1901300560,43.0288349,-76.1984642,999.0,-1,1,-1,2,-1
389,1373808861,43.0351081,-76.1334226,100000.0,8,1,-1,2,-1
389,910444253,43.0410263,-76.1276803,100000.0,8,1,-1,2,-1
389,993243016,43.0537931,-76.1545933,999.0,-1,1,-1,2,-1
389,745592568,43.0477458,-76.2436993,999.0,-1,1,-1,2,-1
389,457651664,43.0547230,-76.1452629,100000.0,43,1,-1,2,-1
389,2068647875,43.0304432,-76.1192066,100000.0,43,1,-1,2,-1
389,1540018324,43.0476051,-76.2301069,100000.0,24,1,-1,2,-1
389,128685651,43.0255012,-76.1128844,100000.0,0,1,-1,2,-1
389,919308605,43.0455340,-76.1520036,999.0,-1,1,-1,2,-1
389,1166645118,43.0543774,-76.1739437,100000.0,15,1,-1,2,-1
389,1141801835,43.0627943,-76.1599900,999.0,-1,1,-1,2,-1
389,338749551,43.0443680,-76.1138952,100000.0,40,1,-1,2,-1
389,1755401156,43.0311376,-76.1841210,100000.0,3,1,-1,2,-1
389,1321635388,43.0411396,-76.2001053,999.0,-1,1,-1,2,-1
389,206272410,43.0675723,-76.1725563,100000.0,15,1,-1,2,-1
389,307866566,43.0336659,-76.1667629,999.0,-1,1,-1,2,-1
389,399075813,43.0373825,-76.1973383,999.0,-1,1,-1,2,-1
389,1704557643,43.0257524,-76.1569667,999.0,-1,1,-1,2,-1
389,71157279,43.0431225,-76.2414657,100000.0,24,1,-1,2,-1
389,1929989712,43.0271682,-76.0431427,999.0,-1,1,-1,2,-1
389,493514638,43.0247982,-76.1787869,999.0,-1,1,-1,2,-1
389,289152647,43.0085685,-76.1259763,100000.0,16,1,-1,2,-1
389,1489398551,43.0720452,-76.1385155,100000.0,8,1,-1,2,-1
389,880966255,43.0326157,-76.1239490,100000.0,43,1,-1,2,-1
389,2125845223,43.0220868,-76.1312379,100000.0,16,1,-1,2,-1
389,1982540823,43.0561707,-76.1578559,999.0,-1,1,-1,2,-1
389,1051667548,43.0112750,-76.1326543,100000.0,16,1,-1,2,-1
389,1588550018,43.0377279,-76.1849648,999.0,-1,1,-1,2,-1
389,1924106425,43.0351587,-76.1273393,100000.0,43,1,-1,2,-1
389,688726225,43.0558132,-76.1388965,100000.0,8,1,-1,2,-1
389,1502660050,43.0260660,-76.2118003,100000.0,24,1,-1,2,-1
389,1642727322,43.0665786,-76.1666123,100000.0,15,1,-1,2,-1
389,394701327,43.0169511,-76.1959152,999.0,-1,1,-1,2,-1
389,490039207,43.0668419,-76.1578660,999.0,-1,1,-1,2,-1
389,1580534412,43.0444526,-76.2114088,100000.0,24,1,-1,2,-1
389,766072421,43.0404644,-76.2391556,100000.0,24,1,-1,2,-1
389,1017786984,43.0265368,-76.0697575,999.0,-1,1,-1,2,-1
389,1794301711,43.0152739,-76.0857510,100000.0,40,1,-1,2,-1
389,229842473,43.0295365,-76.1541157,999.0,-1,1,-1,2,-1
389,227470962,43.0215561,-76.1343076,100000.0,8,1,-1,2,-1
389,637038762,43.0065508,-76.1221301,999.0,-1,1,-1,2,-1
389,1384078275,43.0122548,-76.1932952,100000.0,3,1,-1,2,-1
389,1138331390,43.0511553,-76.2490560,999.0,-1,1,-1,2,-1
389,907481080,43.0335446,-76.1460230,100000.0,43,1,-1,2,-1
389,1164096965,43.0224134,-76.0931982,100000.0,40,1,-1,2,-1
389,1635866968,43.0684435,-76.1437421,100000.0,43,1,-1,2,-1
389,497951037,43.0471010,-76.2367121,100000.0,24,1,-1,2,-1
389,1220872164,43.0487243,-76.1602669,999.0,-1,1,-1,2,-1
389,1404735882,43.0730621,-76.1745539,100000.0,15,1,-1,2,-1
389,313097735,43.0374253,-76.1330964,100000.0,8,1,-1,2,-1
389,2007068375,43.0414318,-76.2118954,100000.0,24,1,-1,2,-1
389,731484255,43.0694822,-76.1876844,999.0,-1,1,-1,2,-1
389,1956706201,43.0311684,-76.1364393,100000.0,8,1,-1,2,-1
389,1135876207,43.0088233,-76.1142762,100000.0,0,1,-1,2,-1
389,571987342,43.0520966,-76.1566630,999.0,-1,1,-1,2,-1
389,426819495,43.0272416,-76.0563454,100000.0,7,1,-1,2,-1
389,1323859412,43.0280495,-76.0372013,999.0,-1,1,-1,2,-1
389,430671119,43.0374922,-76.1480001,999.0,-1,1,-1,2,-1
389,2008051966,43.0113505,-76.1341232,100000.0,16,1,-1,2,-1
389,2062225168,43.0413572,-76.2396367,100000.0,24,1,-1,2,-1
389,979708311,43.0533452,-76.1389860,100000.0,8,1,-1,2,-1
389,240419390,43.0409059,-76.2106291,100000.0,24,1,-1,2,-1
389,1677775833,43.0607798,-76.1510200,999.0,-1,1,-1,2,-1
389,1732662441,43.0454430,-76.2263516,100000.0,10,1,-1,2,-1
389,1161265355,43.0692316,-76.1297120,100000.0,43,1,-1,2,-1
389,457912817,43.0391601,-76.1279389,100000.0,8,1,-1,2,-1
389,918878991,43.0177763,-76.1273287,100000.0,16,1,-1,2,-1
389,116380039,43.0710436,-76.1574010,999.0,-1,1,-1,2,-1
389,2019426302,43.0259557,-76.0954754,100000.0,40,1,-1,2,-1
389,1319156764,43.0711754,-76.1761330,100000.0,15,1,-1,2,-1
389,690448988,43.0336820,-76.1493956,999.0,-1,1,-1,2,-1
389,406840473,43.0635814,-76.1627188,999.0,-1,1,-1,2,-1
389,1536347125,43.0334657,-76.1261169,100000.0,43,1,-1,2,-1
389,34710038,43.0689921,-76.1365119,100000.0,8,1,-1,2,-1
389,1384019299,43.0480644,-76.2310504,100000.0,24,1,-1,2,-1
389,80704778,43.0447008,-76.2145977,100000.0,24,1,-1,2,-1
389,759090199,43.0402416,-76.1999554,999.0,-1,1,-1,2,-1
389,1687023147,43.0393272,-76.2096470,100000.0,24,1,-1,2,-1
389,1768992518,43.0701075,-76.1523495,999.0,-1,1,-1,2,-1
389,725161702,43.0298934,-76.1206938,100000.0,43,1,-1,2,-1
389,297151076,43.0708344,-76.1486017,100000.0,43,1,-1,2,-1
389,536811405,43.0235586,-76.1129051,100000.0,0,1,-1,2,-1
389,289859403,43.0254597,-76.1594539,999.0,-1,1,-1,2,-1
389,1175426218,43.0701484,-76.1776646,100000.0,15,1,-1,2,-1
389,2026197362,43.0118629,-76.1267322,100000.0,16,1,-1,2,-1
389,312806914,43.0431405,-76.1119146,100000.0,40,1,-1,2,-1
389,1567165523,43.0423268,-76.0579788,100000.0,7,1,-1,2,-1
389,665671517,43.0742011,-76.1657326,100000.0,15,1,-1,2,-1
389,960552932,43.0061538,-76.1945238,100000.0,3,1,-1,2,-1
389,2140097006,43.0027762,-76.1368370,100000.0,16,1,-1,2,-1
389,710074336,43.0367994,-76.1941860,999.0,-1,1,-1,2,-1
389,1956469677,43.0338626,-76.2111753,100000.0,24,1,-1,2,-1
389,361907720,43.0256202,-76.0619217,100000.0,7,1,-1,2,-1
389,55991845,43.0561975,-76.0860989,100000.0,40,1,-1,2,-1
389,1756056612,43.0708957,-76.1673266,100000.0,15,1,-1,2,-1
389,1720690341,43.0298049,-76.1878472,100000.0,3,1,-1,2,-1
389,1760634772,43.0455892,-76.2454979,999.0,-1,1,-1,2,-1
389,1305511426,43.0090576,-76.1312364,100000.0,16,1,-1,2,-1
389,522804065,43.0324030,-76.2084090,100000.0,24,1,-1,2,-1
389,1009769104,43.0767981,-76.1824216,999.0,-1,1,-1,2,-1
389,1665307165,43.0339355,-76.1400798,100000.0,8,1,-1,2,-1
389,919569921,43.0300763,-76.1469088,100000.0,43,1,-1,2,-1
389,1707603501,43.0017653,-76.1277776,100000.0,16,1,-1,2,-1
389,1575221495,43.0359987,-76.1776704,999.0,-1,1,-1,2,-1
389,547459076,43.0431022,-76.1450484,100000.0,43,1,-1,2,-1
389,192313726,43.0404457,-76.2457229,999.0,-1,1,-1,2,-1
389,85861978,43.0236657,-76.0988509,100000.0,40,1,-1,2,-1
389,2107846248,43.0610452,-76.1553382,999.0,-1,1,-1,2,-1
389,1016788708,43.0041352,-76.1228727,100000.0,16,1,-1,2,-1
389,1823363660,43.0285070,-76.1388990,100000.0,8,1,-1,2,-1
389,740848273,43.0334638,-76.1411694,100000.0,8,1,-1,2,-1
389,1460682822,43.0454183,-76.1798189,999.0,-1,1,-1,2,-1
389,266012592,43.0285595,-76.2076782,100000.0,24,1,-1,2,-1
389,1990351718,43.0494392,-76.1574145,999.0,-1,1,-1,2,-1
389,668663607,43.0176976,-76.1758319,999.0,-1,1,-1,2,-1
389,367822384,43.0492551,-76.1369906,100000.0,8,1,-1,2,-1
389,119028208,43.0410041,-76.1878715,999.0,-1,1,-1,2,-1
389,2022820733,43.0244790,-76.1339343,100000.0,8,1,-1,2,-1
389,346782511,43.0655062,-76.1571871,999.0,-1,1,-1,2,-1
389,744165144,43.0414962,-76.1520694,999.0,-1,1,-1,2,-1
389,982819848,43.0606831,-76.1583122,999.0,-1,1,-1,2,-1
389,2029786360,43.0334013,-76.0433346,999.0,-1,1,-1,2,-1
389,824049135,43.0785551,-76.1728290,100000.0,15,1,-1,2,-1
389,405020564,43.0591528,-76.1637419,999.0,-1,1,-1,2,-1
389,1388327567,43.0359440,-76.1356666,100000.0,8,2,1,2,1
389,537120087,43.0457205,-76.1303862,100000.0,8,1,-1,2,-1
389,687385433,43.0303527,-76.2197970,100000.0,10,1,-1,2,-1
389,1278919950,43.0343807,-76.1204472,100000.0,43,1,-1,2,-1
389,1690698333,43.0733705,-76.1791922,100000.0,15,1,-1,2,-1
389,1119230722,43.0437503,-76.1846709,999.0,-1,1,-1,2,-1
389,56239707,43.0112885,-76.1021709,100000.0,0,1,-1,2,-1
389,621069934,43.0302064,-76.1338789,100000.0,8,1,-1,2,-1
389,1514785140,43.0274566,-76.1338361,100000.0,8,1,-1,2,-1
389,423897211,43.0307856,-76.1195291,100000.0,43,1,-1,2,-1
389,1988750612,43.0545442,-76.1862635,999.0,-1,1,-1,2,-1
389,2131439604,43.0696523,-76.1129774,100000.0,40,1,-1,2,-1
389,869265808,43.0307244,-76.2052928,100000.0,24,1,-1,2,-1
389,413022577,43.0362521,-76.1373638,100000.0,8,1,-1,2,-1
389,752687287,43.0714528,-76.1438772,100000.0,43,1,-1,2,-1
389,708522233,43.0577501,-76.1592463,999.0,-1,1,-1,2,-1
389,735918553,43.0631776,-76.1573647,999.0,-1,1,-1,2,-1
389,931655741,43.0244270,-76.1663980,999.0,-1,1,-1,2,-1
389,1995529524,43.0707894,-76.1783406,100000.0,15,1,-1,2,-1
389,88050323,43.0366182,-76.1282390,100000.0,8,1,-1,2,-1
389,797584958,43.0527323,-76.2094299,100000.0,24,1,-1,2,-1
389,2124299956,43.0343908,-76.0764492,999.0,-1,1,-1,2,-1
389,1561461573,43.0376159,-76.2267997,100000.0,24,1,-1,2,-1
389,1528084277,43.0286412,-76.1987198,999.0,-1,1,-1,2,-1
389,245921119,43.0263918,-76.2070993,100000.0,24,1,-1,2,-1
389,1524757996,43.0317072,-76.1875105,100000.0,3,1,-1,2,-1
389,1747206433,43.0452762,-76.2269784,100000.0,10,1,-1,2,-1
389,717682391,43.0431126,-76.1259169,100000.0,43,1,-1,2,-1
389,1739361987,43.0323914,-76.1840490,100000.0,3,1,-1,2,-1
389,1328492893,43.0142130,-76.1862749,100000.0,3,1,-1,2,-1
389,421900806,43.0680267,-76.1590382,999.0,-1,1,-1,2,-1
389,1430618607,43.0390181,-76.2222262,100000.0,10,1,-1,2,-1
389,1764704549,43.0212387,-76.1007299,100000.0,0,1,-1,2,-1
389,284115653,43.0357088,-76.0405559,999.0,-1,1,-1,2,-1
389,573557362,43.0399180,-76.0356135,999.0,-1,1,-1,2,-1
389,751531282,43.0346230,-76.1314717,100000.0,8,1,-1,2,-1
389,349257662,43.0421426,-76.1309676,100000.0,8,1,-1,2,-1
389,989821461,43.0376754,-76.1878297,100000.0,3,1,-1,2,-1
389,801244955,43.0220803,-76.1293458,100000.0,16,1,-1,2,-1
389,768922974,43.0548467,-76.1467439,100000.0,43,1,-1,2,-1
389,1001885936,43.0445002,-76.1863546,999.0,-1,1,-1,2,-1
389,2110248820,43.0230384,-76.1030434,100000.0,0,1,-1,2,-1
389,546795114,43.0056662,-76.1864464,100000.0,3,-1,-1,2,-1
389,8960049,43.0430144,-76.2270058,100000.0,10,1,-1,2,-1
389,1396905151,43.0147877,-76.1268445,100000.0,16,1,-1,2,-1
389,1708532392,43.0221625,-76.2046822,999.0,-1,1,-1,2,-1
389,381765108,43.0508796,-76.2251903,100000.0,10,1,-1,2,-1
389,1519761187,43.0399187,-76.1223218,100000.0,43,1,-1,2,-1
389,260602974,43.0378610,-76.1329890,100000.0,8,1,-1,2,-1
389,874445635,43.0495820,-76.2531220,999.0,-1,1,-1,2,-1
389,1580882579,43.0268625,-76.1289039,100000.0,16,1,-1,2,-1
389,875583520,43.0483971,-76.2384531,100000.0,24,1,-1,2,-1
389,1228392664,43.0317104,-76.1497598,999.0,-1,1,-1,2,-1
389,1641876761,43.0488488,-76.2357645,100000.0,24,1,-1,2,-1
389,1885040403,43.0725145,-76.1776759,100000.0,15,1,-1,2,-1
389,729147294,43.0506085,-76.1577438,999.0,-1,1,-1,2,-1
389,126254631,43.0459344,-76.2343195,100000.0,24,1,-1,2,-1
