TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
398,651294708,43.0281788,-76.2002799,999,-1,1,-1,4
398,67062250,43.0366376,-76.1319448,100000,13,1,-1,4
398,32336118,43.0299367,-76.1833448,100000,14,1,-1,4
398,103956093,43.047369,-76.1930549,999,-1,1,-1,4
398,1118942805,43.0290709,-76.2227607,100000,22,1,-1,4
398,265110176,43.0181441,-76.0892615,100000,38,1,-1,4
398,486927583,43.0411998,-76.125038,100000,41,1,-1,4
398,149849552,43.0347814,-76.0654301,100000,43,1,-1,4
398,1419922743,43.043872,-76.2434019,999,-1,1,-1,4
398,1499018284,43.0300641,-76.0813756,999,-1,1,-1,4
398,461044128,43.0479501,-76.1357567,100000,13,1,-1,4
398,309760571,43.035109,-76.20593,100000,22,1,-1,4
398,815569888,43.0463757,-76.1302612,100000,13,1,-1,4
398,805069645,43.0790252,-76.1583365,999,-1,1,-1,4
398,1085374670,43.0543687,-76.2018051,999,-1,1,-1,4
398,982304533,43.0302126,-76.1526696,999,-1,1,-1,4
398,1907174706,43.0092506,-76.1319332,100000,5,1,-1,4
398,1295425471,43.0482338,-76.1879903,999,-1,1,-1,4
398,729088631,43.0227007,-76.1121008,100000,6,1,-1,4
398,311671460,43.0251738,-76.1333515,100000,13,1,-1,4
398,449750249,43.0404239,-76.2122082,100000,22,1,-1,4
398,806113375,43.0402344,-76.2181943,100000,8,1,-1,4
398,202621032,43.0453316,-76.2170935,100000,8,1,-1,4
398,1400497448,43.0467764,-76.2378056,100000,22,1,-1,4
398,740311208,43.0450383,-76.1347795,100000,13,1,-1,4
398,314922057,43.0219397,-76.1129588,100000,6,1,-1,4
398,578870987,43.0361993,-76.1223057,100000,41,1,-1,4
398,831213482,43.0742246,-76.1871987,999,-1,1,-1,4
398,417890504,43.0180751,-76.1932664,100000,14,1,-1,4
398,1400331441,43.0796046,-76.1613923,999,-1,1,-1,4
398,1156754727,43.0350086,-76.1196261,100000,41,1,-1,4
398,481781524,43.0200959,-76.1109304,100000,6,-1,-1,4
398,694145322,43.0277908,-76.1580249,999,-1,1,-1,4
398,1030434216,43.036989,-76.1462882,100000,41,1,-1,4
398,987577815,43.0309288,-76.1985791,999,-1,1,-1,4
398,2057615362,43.0350238,-76.1383266,100000,13,1,-1,4
398,1304515172,43.0486912,-76.2469169,999,-1,1,-1,4
398,2133283181,43.0246388,-76.2115745,100000,22,1,-1,4
398,1848797412,43.0344775,-76.1403095,100000,13,1,-1,4
398,1466877348,43.0345017,-76.1394491,100000,13,1,-1,4
398,266690730,43.0365657,-76.059463,100000,43,1,-1,4
398,456850315,43.0303043,-76.1480319,100000,41,1,-1,4
398,1078377364,43.0676071,-76.1722371,100000,1,1,-1,4
398,694121569,43.0449338,-76.246042,999,-1,1,-1,4
398,1415984396,43.0321081,-76.1934125,100000,14,1,-1,4
398,480189112,43.0630332,-76.1519849,999,-1,1,-1,4
398,2128365046,43.0238676,-76.1685415,999,-1,1,-1,4
398,661931187,43.0433718,-76.1494456,999,-1,1,-1,4
398,707662119,43.0737358,-76.1802284,999,-1,1,-1,4
398,658275892,43.0495136,-76.1741551,100000,1,1,-1,4
398,563808830,43.0298668,-76.1189843,100000,41,1,-1,4
398,2136586976,43.0483385,-76.1516228,999,-1,1,-1,4
398,874735111,43.0489321,-76.2366473,100000,22,1,-1,4
398,1883671650,43.0237721,-76.1452002,100000,41,1,-1,4
398,811746726,43.0378834,-76.2293159,100000,22,1,-1,4
398,1728983777,43.0436405,-76.2444414,999,-1,1,-1,4
398,1645987429,43.0651732,-76.1740246,100000,1,1,-1,4
398,1350845236,43.0543466,-76.1437572,100000,41,1,-1,4
398,1170842093,43.032104,-76.1958361,999,-1,1,-1,4
398,73179136,43.0339803,-76.2024155,999,-1,1,-1,4
398,1169162177,43.0137733,-76.1234193,100000,5,1,-1,4
398,222898862,43.0205384,-76.0620214,100000,43,1,-1,4
398,187229736,43.0571038,-76.1652518,100000,1,1,-1,4
398,840001780,43.039911,-76.1986829,999,-1,1,-1,4
398,1457155881,43.0476483,-76.2349224,100000,22,1,-1,4
398,869196330,43.0596994,-76.1520846,999,-1,1,-1,4
398,2142190482,43.0680668,-76.1635486,999,-1,1,-1,4
398,2075085622,43.0216336,-76.1829005,100000,14,1,-1,4
398,1497669582,43.0400479,-76.2319097,100000,22,1,-1,4
398,1459931454,43.0411358,-76.2321983,100000,22,1,-1,4
398,874888958,43.0271904,-76.1360265,100000,13,1,-1,4
398,927327193,43.0231812,-76.0781809,999,-1,1,-1,4
398,1605509300,43.040347,-76.214116,100000,22,1,-1,4
398,324883034,43.0287434,-76.0479863,100000,43,1,-1,4
398,472991908,43.057179,-76.1667942,100000,1,1,-1,4
398,662491701,43.0475496,-76.2349338,100000,22,1,-1,4
398,1215000628,43.0828858,-76.1721913,100000,1,1,-1,4
398,1361742570,43.0633489,-76.1725096,100000,1,1,-1,4
398,1625550886,43.0413037,-76.1289205,100000,13,1,-1,4
398,1000159270,43.0375068,-76.1933399,999,-1,1,-1,4
398,1672122133,43.0321472,-76.1311492,100000,13,1,-1,4
398,1339114452,43.0400907,-76.2318665,100000,22,1,-1,4
398,48645300,43.038711,-76.1446469,100000,41,1,-1,4
398,1896861331,43.015348,-76.1844584,100000,14,1,-1,4
398,599623110,43.0725531,-76.167186,100000,1,1,-1,4
398,939897980,43.0265302,-76.0480622,100000,43,1,-1,4
398,968344670,43.0179115,-76.0856428,100000,38,1,-1,4
398,1372665589,43.0140024,-76.1838096,100000,14,1,-1,4
398,942402819,43.077707,-76.1705272,100000,1,1,-1,4
398,426762010,43.0698438,-76.1618426,999,-1,1,-1,4
398,1054179836,43.0221428,-76.1054776,100000,6,1,-1,4
398,2084205261,43.022739,-76.0629979,100000,43,1,-1,4
398,998038118,43.0493559,-76.2554515,999,-1,1,-1,4
398,1408482950,43.0328301,-76.1270103,100000,41,1,-1,4
398,828115713,43.0336904,-76.0320815,999,-1,1,-1,4
398,1033329379,43.046327,-76.1797557,999,-1,1,-1,4
398,1183062391,43.0461661,-76.2230365,100000,8,1,-1,4
398,1944190510,43.0317795,-76.0553806,100000,43,1,-1,4
398,1143053625,43.027157,-76.2071101,100000,22,1,-1,4
398,612439728,43.0090271,-76.189381,100000,14,1,-1,4
398,398384151,43.0680321,-76.1453934,100000,41,1,-1,4
398,356949017,43.0292371,-76.132474,100000,13,1,-1,4
398,1470915526,43.0249499,-76.0932376,100000,38,1,-1,4
398,1224471225,43.0486526,-76.155242,999,-1,1,-1,4
398,1826827191,43.0698401,-76.1235767,100000,41,1,-1,4
398,129807816,43.0404053,-76.1876668,100000,14,1,-1,4
398,345563251,43.0394082,-76.1241494,100000,41,1,-1,4
398,581821093,43.0328234,-76.1430129,100000,13,1,-1,4
398,1266092451,43.0347903,-76.1289686,100000,13,1,-1,4
398,177870479,43.0132189,-76.088988,100000,38,1,-1,4
398,518985294,43.0300694,-76.1211002,100000,41,1,-1,4
398,1733441715,43.0228301,-76.1841781,100000,14,1,-1,4
398,1294101267,43.0328475,-76.0674714,100000,43,1,-1,4
398,1323142841,43.0411645,-76.211664,100000,22,1,-1,4
398,956292410,43.027199,-76.1316404,100000,13,1,-1,4
398,1582409757,43.0355701,-76.1604648,999,-1,1,-1,4
398,1003585029,43.0425976,-76.1321752,100000,13,1,-1,4
398,1753867827,43.0248576,-76.046044,100000,43,1,-1,4
398,1405721463,43.0197103,-76.171287,999,-1,1,-1,4
398,186428026,43.0385259,-76.0627295,100000,43,1,-1,4
398,2139864112,43.0508861,-76.2440579,999,-1,1,-1,4
398,1746002053,43.0459247,-76.1887257,999,-1,1,-1,4
398,1938958237,43.0629341,-76.1860048,999,-1,1,-1,4
398,1485018794,43.0645004,-76.1796402,100000,1,1,-1,4
398,1802909281,43.0720364,-76.1697788,100000,1,1,-1,4
398,1403992886,43.0198701,-76.1321039,100000,5,1,-1,4
398,1701617270,43.0713314,-76.1743899,100000,1,1,-1,4
398,453593177,43.0316666,-76.1390962,100000,13,1,-1,4
398,1856628852,43.0459784,-76.1504461,999,-1,1,-1,4
398,1242744195,43.0323526,-76.074145,100000,43,1,-1,4
398,1487598954,43.0282582,-76.1385971,100000,13,1,-1,4
398,1938091348,43.0389675,-76.1850875,999,-1,1,-1,4
398,849303889,43.0252962,-76.0807228,999,-1,1,-1,4
398,356361525,43.0139052,-76.1027536,100000,6,1,-1,4
398,257320238,43.0418143,-76.2227449,100000,8,1,-1,4
398,1591855379,43.0387268,-76.1975713,999,-1,1,-1,4
398,888831728,43.0294291,-76.1516359,999,-1,1,-1,4
398,1816391161,43.0365243,-76.1821373,999,-1,1,-1,4
398,861014462,43.0440541,-76.2045951,999,-1,1,-1,4
398,1692015672,43.0469562,-76.2471056,999,-1,1,-1,4
398,2082102669,43.0657327,-76.1641502,999,-1,1,-1,4
398,274014455,43.0126079,-76.1914078,100000,14,1,-1,4
398,606186228,42.9977011,-76.1355834,100000,5,1,-1,4
398,768753269,43.0358919,-76.1287636,100000,13,1,-1,4
398,1406300017,43.0770295,-76.1640087,999,-1,1,-1,4
398,1932132509,43.0464374,-76.2198789,100000,8,1,-1,4
398,1573002932,43.0264195,-76.118906,100000,41,1,-1,4
398,932450180,43.0024446,-76.1280967,100000,5,1,-1,4
398,2068477528,43.043246,-76.1492682,999,-1,1,-1,4
398,1249717223,43.0358906,-76.1344049,100000,13,1,-1,4
398,1437054809,43.0356976,-76.1797985,999,-1,1,-1,4
398,1455176346,43.0320375,-76.1237488,100000,41,1,-1,4
398,296840127,43.0620171,-76.1801392,999,-1,1,-1,4
398,206889611,43.0396165,-76.1233639,100000,41,1,-1,4
398,1476060808,43.0297871,-76.2120327,100000,22,1,-1,4
398,205690995,43.0353314,-76.13794,100000,13,1,-1,4
398,592125189,43.028721,-76.1857445,100000,14,1,-1,4
398,513978060,43.0448849,-76.2311358,100000,22,1,-1,4
398,127307587,43.0518218,-76.1372949,100000,13,1,-1,4
398,449636348,43.0771152,-76.1756702,100000,1,1,-1,4
398,1366846326,43.0710304,-76.1843015,999,-1,1,-1,4
399,815569888,43.0462539,-76.1301155,100000,13,1,-1,4
399,956292410,43.0270402,-76.1315965,100000,13,1,-1,4
399,257320238,43.0417463,-76.2225444,100000,8,1,-1,4
399,1294101267,43.0328085,-76.0676858,100000,43,1,-1,4
399,52165993,43.0703015,-76.1798492,999,-1,1,-1,4
399,1078377364,43.0675076,-76.1720626,100000,1,1,-1,4
399,888831728,43.0293456,-76.1518252,999,-1,1,-1,4
399,1437054809,43.0356573,-76.1795846,999,-1,1,-1,4
399,1692015672,43.046863,-76.2469249,999,-1,1,-1,4
399,998038118,43.049324,-76.2552349,999,-1,1,-1,4
399,927327193,43.0231586,-76.0783995,999,-1,1,-1,4
399,1802909281,43.0718909,-76.1696816,100000,1,1,-1,4
399,205690995,43.0352554,-76.1381351,100000,13,1,-1,4
399,1118942805,43.0289711,-76.2225867,100000,22,1,-1,4
399,833001080,43.0523465,-76.1829801,999,-1,1,-1,4
399,206889611,43.0394905,-76.1232249,100000,41,1,-1,4
399,1400497448,43.0467155,-76.2376008,100000,22,1,-1,4
399,1406300017,43.0769842,-76.1637965,999,-1,1,-1,4
399,309760571,43.0350421,-76.2057289,100000,22,1,-1,4
399,806113375,43.0401735,-76.2179896,100000,8,1,-1,4
399,1455176346,43.031926,-76.1235886,100000,41,1,-1,4
399,805069645,43.0789945,-76.1581195,999,-1,1,-1,4
399,729088631,43.0225669,-76.1119763,100000,6,1,-1,4
399,296840127,43.0618562,-76.1801655,999,-1,1,-1,4
399,1848797412,43.0343926,-76.1404977,100000,13,1,-1,4
399,265110176,43.0180645,-76.0894538,100000,38,1,-1,4
399,1487598954,43.0281092,-76.1385103,100000,13,1,-1,4
399,186428026,43.0385932,-76.0629303,100000,43,1,-1,4
399,103956093,43.0473785,-76.1928344,999,-1,1,-1,4
399,1415984396,43.0319466,-76.1934305,100000,14,1,-1,4
399,1242744195,43.0323068,-76.0743569,100000,43,1,-1,4
399,314922057,43.021793,-76.1128651,100000,6,1,-1,4
399,661931187,43.043229,-76.1493412,999,-1,1,-1,4
399,1883671650,43.023622,-76.1451169,100000,41,1,-1,4
399,73179136,43.0339062,-76.2022191,999,-1,1,-1,4
399,1304515172,43.0486597,-76.2467002,999,-1,1,-1,4
399,1625550886,43.0411789,-76.1287797,100000,13,1,-1,4
399,1183062391,43.0461306,-76.222821,100000,8,1,-1,4
399,1361742570,43.0632106,-76.1723945,100000,1,1,-1,4
399,563808830,43.0297596,-76.1188187,100000,41,1,-1,4
399,578870987,43.0360682,-76.1221758,100000,41,1,-1,4
399,874735111,43.0488569,-76.2364515,100000,22,1,-1,4
399,1733441715,43.0227639,-76.1839765,100000,14,1,-1,4
399,1249717223,43.0357286,-76.1343981,100000,13,1,-1,4
399,942402819,43.0775947,-76.1703678,100000,1,1,-1,4
399,1485018794,43.0643392,-76.1796615,100000,1,1,-1,4
399,1085374670,43.054389,-76.2015859,999,-1,1,-1,4
399,1895306517,43.0737629,-76.1803533,999,-1,1,-1,4
399,2139864112,43.050849,-76.2438429,999,-1,1,-1,4
399,1672122133,43.0319871,-76.1311839,100000,13,1,-1,4
399,398384151,43.0679791,-76.1451845,100000,41,1,-1,4
399,1033329379,43.0461663,-76.1797847,999,-1,1,-1,4
399,1728983777,43.0436102,-76.2442244,999,-1,1,-1,4
399,1457155881,43.0476134,-76.2347066,100000,22,1,-1,4
399,840001780,43.0398774,-76.1984668,999,-1,1,-1,4
399,939897980,43.0264746,-76.0482696,100000,43,1,-1,4
399,1403992886,43.0198348,-76.1323194,100000,5,1,-1,4
399,456850315,43.030223,-76.1482229,100000,41,1,-1,4
399,1816391161,43.0364892,-76.1819217,999,-1,1,-1,4
399,1701617270,43.0712288,-76.1742189,100000,1,1,-1,4
399,612439728,43.0088992,-76.1895165,100000,14,1,-1,4
399,998668526,43.0529486,-76.1599193,999,-1,1,-1,4
399,514077486,43.0347201,-76.1393951,100000,13,1,-1,4
399,599623110,43.0724396,-76.1670283,100000,1,1,-1,4
399,266690730,43.0365186,-76.0596743,100000,43,1,-1,4
399,748197042,43.0379534,-76.199847,999,-1,1,-1,4
399,707662119,43.0736031,-76.1801016,999,-1,1,-1,4
399,711236271,43.018896,-76.1114617,100000,6,1,-1,4
399,513978060,43.0447726,-76.2309766,100000,22,1,-1,4
399,2128365046,43.0237811,-76.1687281,999,-1,1,-1,4
399,1408482950,43.0327276,-76.1268393,100000,41,1,-1,4
399,694121569,43.0448374,-76.2458645,999,-1,1,-1,4
399,1418823000,43.0259335,-76.1302618,100000,5,1,-1,4
399,356361525,43.0138118,-76.102934,100000,6,1,-1,4
399,1366846326,43.0708684,-76.1843043,999,-1,1,-1,4
399,1944190510,43.0317131,-76.055582,100000,43,1,-1,4
399,1753867827,43.0248148,-76.046257,100000,43,1,-1,4
399,869196330,43.0595898,-76.1519219,999,-1,1,-1,4
399,1054179836,43.0221246,-76.105697,100000,6,1,-1,4
399,1499018284,43.0300045,-76.0815809,999,-1,1,-1,4
399,1896861331,43.0152428,-76.1846263,100000,14,1,-1,4
399,345563251,43.0392784,-76.1240172,100000,41,1,-1,4
399,1573002932,43.0262877,-76.1187775,100000,41,1,-1,4
399,1938091348,43.0389315,-76.1848721,999,-1,1,-1,4
399,1746002053,43.0457629,-76.1887362,999,-1,1,-1,4
399,1000159270,43.0374703,-76.1931247,999,-1,1,-1,4
399,1169162177,43.0136151,-76.1233716,100000,5,1,-1,4
399,1003585029,43.0424721,-76.1320354,100000,13,1,-1,4
399,2136586976,43.0482009,-76.1515061,999,-1,1,-1,4
399,1224471225,43.0485129,-76.1551301,999,-1,1,-1,4
399,592125189,43.0286518,-76.1855448,100000,14,1,-1,4
399,664624126,43.0337183,-76.1281071,100000,41,1,-1,4
399,149849552,43.034725,-76.0656371,100000,43,1,-1,4
399,811746726,43.0377812,-76.2291444,100000,22,1,-1,4
399,2075085622,43.021557,-76.1827059,100000,14,1,-1,4
399,1156754727,43.0348762,-76.1194987,100000,41,1,-1,4
399,274014455,43.0124941,-76.191565,100000,14,1,-1,4
399,677397260,43.0287462,-76.1492319,999,-1,1,-1,4
399,480189112,43.0629182,-76.1518292,999,-1,1,-1,4
399,129807816,43.0402433,-76.1876722,100000,14,1,-1,4
399,1419922743,43.0438105,-76.2431975,999,-1,1,-1,4
399,222898862,43.0204891,-76.0622318,100000,43,1,-1,4
399,658275892,43.049533,-76.1739357,100000,1,1,-1,4
399,1350845236,43.054231,-76.1436024,100000,41,1,-1,4
399,426762010,43.0697294,-76.161686,999,-1,1,-1,4
399,1266092451,43.034675,-76.1288134,100000,13,1,-1,4
399,2142190482,43.0679538,-76.1633902,999,-1,1,-1,4
399,2068477528,43.0430978,-76.1491787,999,-1,1,-1,4
399,1170842093,43.0320371,-76.195635,999,-1,1,-1,4
399,1980009671,43.0292429,-76.1546971,999,-1,1,-1,4
399,2133283181,43.0245412,-76.2113982,100000,22,1,-1,4
399,1459931454,43.0410499,-76.232011,100000,22,1,-1,4
399,2084205261,43.0227232,-76.0632177,100000,43,1,-1,4
399,768753269,43.035787,-76.1285952,100000,13,1,-1,4
399,1339114452,43.0400225,-76.2316661,100000,22,1,-1,4
399,1591855379,43.0386965,-76.1973543,999,-1,1,-1,4
399,1143053625,43.027051,-76.206943,100000,22,1,-1,4
399,849303889,43.0252403,-76.0809301,999,-1,1,-1,4
399,1476060808,43.029684,-76.2118623,100000,22,1,-1,4
399,1773085625,43.0308457,-76.2108039,100000,22,1,-1,4
399,606186228,42.9975391,-76.1355882,100000,5,1,-1,4
399,740311208,43.0449187,-76.1346305,100000,13,1,-1,4
399,1405721463,43.0196107,-76.1714612,999,-1,1,-1,4
399,1215000628,43.0827731,-76.1720324,100000,1,1,-1,4
399,861014462,43.0440165,-76.2043802,999,-1,1,-1,4
399,311671460,43.0250238,-76.133268,100000,13,1,-1,4
399,1372665589,43.0138404,-76.1838117,100000,14,1,-1,4
399,1827826626,43.0043809,-76.1240286,100000,5,1,-1,4
399,518985294,43.0299548,-76.1209441,100000,41,1,-1,4
399,1645987429,43.065039,-76.1739009,100000,1,1,-1,4
399,32336118,43.02987,-76.1831435,100000,14,1,-1,4
399,1856628852,43.0458338,-76.1503464,999,-1,1,-1,4
399,874888958,43.027029,-76.1360458,100000,13,1,-1,4
399,831213482,43.0740627,-76.1871897,999,-1,1,-1,4
399,1534593051,43.0383916,-76.0409198,100000,43,1,-1,4
399,1582409757,43.0355248,-76.1602527,999,-1,1,-1,4
399,461044128,43.0478311,-76.1356067,100000,13,1,-1,4
399,127307587,43.0516994,-76.1371502,100000,13,1,-1,4
399,968344670,43.0178489,-76.0858465,100000,38,1,-1,4
399,982304533,43.030139,-76.1528663,999,-1,1,-1,4
399,1556713219,43.0747157,-76.1583702,999,-1,1,-1,4
399,581821093,43.0327555,-76.1432135,100000,13,1,-1,4
399,449750249,43.0403884,-76.2119927,100000,22,1,-1,4
399,324883034,43.0286879,-76.0481938,100000,43,1,-1,4
399,449636348,43.0769561,-76.1757115,100000,1,1,-1,4
399,537992559,43.0286356,-76.1322003,100000,13,1,-1,4
399,651294708,43.0281181,-76.2000752,999,-1,1,-1,4
399,472991908,43.057198,-76.1665747,100000,1,1,-1,4
399,694145322,43.0277127,-76.1582184,999,-1,1,-1,4
399,453593177,43.0315236,-76.1389924,100000,13,1,-1,4
399,417890504,43.017914,-76.19329,100000,14,1,-1,4
399,107495257,43.0437404,-76.2435878,999,-1,1,-1,4
399,187229736,43.0569662,-76.1651352,100000,1,1,-1,4
399,1605509300,43.0403159,-76.2138992,100000,22,1,-1,4
399,987577815,43.0308693,-76.1983737,999,-1,1,-1,4
399,1631208170,43.0189923,-76.0921337,100000,38,1,-1,4
399,662491701,43.0475151,-76.234718,100000,22,1,-1,4
399,1323142841,43.041096,-76.2114638,100000,22,1,-1,4
399,1470915526,43.0248843,-76.0934395,100000,38,1,-1,4
399,1846150372,43.064703,-76.1870107,999,-1,1,-1,4
399,1295425471,43.0480749,-76.1880331,999,-1,1,-1,4
399,828115713,43.0336652,-76.0322997,999,-1,1,-1,4
399,486927583,43.0412974,-76.1248616,100000,41,1,-1,4
399,1400331441,43.0795674,-76.1611771,999,-1,1,-1,4
399,1030434216,43.0368454,-76.1461857,100000,41,1,-1,4
399,202621032,43.0452948,-76.2168783,100000,8,1,-1,4
399,1085394763,43.0429527,-76.2243193,100000,8,1,-1,4
399,48645300,43.0385621,-76.1445598,100000,41,1,-1,4
399,1162763002,43.021936,-76.1955804,999,-1,1,-1,4
399,2082102669,43.0656296,-76.1639797,999,-1,1,-1,4
399,1497669582,43.0399841,-76.2317067,100000,22,1,-1,4
399,1826827191,43.0697975,-76.1233635,100000,41,1,-1,4
399,67062250,43.0365515,-76.1317577,100000,13,1,-1,4
399,1938958237,43.0627723,-76.1860147,999,-1,1,-1,4
399,1466877348,43.034432,-76.1396485,100000,13,1,-1,4
399,356949017,43.0290757,-76.1324942,100000,13,1,-1,4
399,1907174706,43.0090887,-76.1319394,100000,5,1,-1,4
399,1932132509,43.0463976,-76.2196648,100000,8,1,-1,4
399,2057615362,43.0349456,-76.13852,100000,13,1,-1,4
399,932450180,43.002283,-76.1280817,100000,5,1,-1,4
399,177870479,43.0131642,-76.0891958,100000,38,1,-1,4
400,833001080,43.052185,-76.1829978,999,-1,1,-1,4
400,888831728,43.029262,-76.1520143,999,-1,1,-1,4
400,1405721463,43.019511,-76.1716352,999,-1,1,-1,4
400,592125189,43.0285825,-76.1853452,100000,14,1,-1,4
400,2075085622,43.0214803,-76.1825114,100000,14,1,-1,4
400,2139864112,43.0508119,-76.2436278,999,-1,1,-1,4
400,456850315,43.0301415,-76.1484138,999,-1,1,-1,4
400,1846150372,43.0645426,-76.1870417,999,-1,1,-1,4
400,345563251,43.0391485,-76.1238851,100000,41,1,-1,4
400,1419922743,43.043749,-76.2429932,999,-1,1,-1,4
400,73179136,43.033832,-76.2020228,999,-1,1,-1,4
400,67062250,43.0364653,-76.1315707,100000,13,1,-1,4
400,1802909281,43.0717453,-76.1695844,100000,1,1,-1,4
400,1672122133,43.0318271,-76.1312186,100000,13,1,-1,4
400,1418823000,43.0257735,-76.1302273,100000,5,1,-1,4
400,1773085625,43.0307379,-76.2106391,100000,22,1,-1,4
400,1485018794,43.0641779,-76.1796827,100000,1,1,-1,4
400,309760571,43.034975,-76.2055278,100000,22,1,-1,4
400,1455176346,43.0318142,-76.1234287,100000,41,1,-1,4
400,1350845236,43.0541153,-76.1434477,100000,41,1,-1,4
400,968344670,43.0177862,-76.0860502,100000,38,1,-1,4
400,1183062391,43.0460951,-76.2226054,100000,8,1,-1,4
400,1556713219,43.0746834,-76.1581536,999,-1,1,-1,4
400,1457155881,43.0475784,-76.2344909,100000,22,1,-1,4
400,1249717223,43.0355667,-76.1343913,100000,13,1,-1,4
400,707662119,43.0734703,-76.1799749,999,-1,1,-1,4
400,1215000628,43.0826604,-76.1718737,100000,1,1,-1,4
400,1242744195,43.032261,-76.0745687,100000,43,1,-1,4
400,1645987429,43.0649047,-76.1737772,100000,1,1,-1,4
400,840001780,43.0398438,-76.1982507,999,-1,1,-1,4
400,874735111,43.0487818,-76.2362558,100000,22,1,-1,4
400,662491701,43.0474805,-76.2345022,100000,22,1,-1,4
400,518985294,43.02984,-76.1207883,100000,41,1,-1,4
400,1224471225,43.0483732,-76.1550184,999,-1,1,-1,4
400,1582409757,43.0354795,-76.1600407,999,-1,1,-1,4
400,1366846326,43.0707064,-76.1843072,999,-1,1,-1,4
400,127307587,43.0515769,-76.1370056,100000,13,1,-1,4
400,987577815,43.0308097,-76.1981683,999,-1,1,-1,4
400,1827826626,43.0042197,-76.1240058,100000,5,1,-1,4
400,1294101267,43.0327694,-76.0679001,100000,43,1,-1,4
400,1932132509,43.0463577,-76.2194507,100000,8,1,-1,4
400,1816391161,43.036454,-76.1817061,999,-1,1,-1,4
400,149849552,43.0346686,-76.0658442,100000,43,1,-1,4
400,1408482950,43.0326249,-76.1266684,100000,41,1,-1,4
400,1415984396,43.0317851,-76.1934486,100000,14,1,-1,4
400,874888958,43.0268675,-76.136065,100000,13,1,-1,4
400,2068477528,43.0429497,-76.1490892,999,-1,1,-1,4
400,1980009671,43.0291702,-76.1548945,999,-1,1,-1,4
400,449750249,43.0403528,-76.2117772,100000,22,1,-1,4
400,1692015672,43.0467698,-76.2467443,999,-1,1,-1,4
400,2142190482,43.0678408,-76.1632319,999,-1,1,-1,4
400,1487598954,43.0279602,-76.1384236,100000,13,1,-1,4
400,1746002053,43.045601,-76.1887467,999,-1,1,-1,4
400,1476060808,43.0295809,-76.2116921,100000,22,1,-1,4
400,811746726,43.037679,-76.228973,100000,22,1,-1,4
400,1895306517,43.0736016,-76.1803741,999,-1,1,-1,4
400,222898862,43.0204398,-76.0624422,100000,43,1,-1,4
400,982304533,43.0300653,-76.153063,999,-1,1,-1,4
400,1944190510,43.0316467,-76.0557835,100000,43,1,-1,4
400,578870987,43.035937,-76.1220461,100000,41,1,-1,4
400,939897980,43.0264189,-76.048477,100000,43,1,-1,4
400,1938091348,43.0388954,-76.1846568,999,-1,1,-1,4
400,1030434216,43.0367018,-76.1460833,100000,41,1,-1,4
400,581821093,43.0326876,-76.143414,100000,13,1,-1,4
400,129807816,43.0400813,-76.1876776,100000,14,1,-1,4
400,927327193,43.023136,-76.0786182,999,-1,1,-1,4
400,537992559,43.0284745,-76.1322245,100000,13,1,-1,4
400,461044128,43.047712,-76.1354568,100000,13,1,-1,4
400,1534593051,43.0383523,-76.0411341,100000,43,1,-1,4
400,103956093,43.047388,-76.1926138,999,-1,1,-1,4
400,1085374670,43.0544094,-76.2013667,999,-1,1,-1,4
400,52165993,43.0701447,-76.1799049,999,-1,1,-1,4
400,1753867827,43.0247719,-76.04647,100000,43,1,-1,4
400,2084205261,43.0227074,-76.0634375,100000,43,1,-1,4
400,257320238,43.0416782,-76.222344,100000,8,1,-1,4
400,998668526,43.0528094,-76.1598063,999,-1,1,-1,4
400,417890504,43.0177529,-76.1933136,100000,14,1,-1,4
400,1938958237,43.0626104,-76.1860245,999,-1,1,-1,4
400,942402819,43.0774824,-76.1702085,100000,1,1,-1,4
400,426762010,43.069615,-76.1615295,999,-1,1,-1,4
400,1400497448,43.0466547,-76.2373961,100000,22,1,-1,4
400,1266092451,43.0345595,-76.1286584,100000,13,1,-1,4
400,1361742570,43.0630723,-76.1722794,100000,1,1,-1,4
400,314922057,43.0216451,-76.1127749,100000,6,1,-1,4
400,664624126,43.0336133,-76.1279388,100000,41,1,-1,4
400,1625550886,43.0410539,-76.128639,100000,13,1,-1,4
400,932450180,43.0021213,-76.1280668,100000,5,1,-1,4
400,831213482,43.0739008,-76.1871807,999,-1,1,-1,4
400,1437054809,43.035617,-76.1793707,999,-1,1,-1,4
400,1701617270,43.0711261,-76.1740479,100000,1,1,-1,4
400,48645300,43.0384132,-76.1444728,100000,41,1,-1,4
400,861014462,43.0439789,-76.2041654,999,-1,1,-1,4
400,177870479,43.0131095,-76.0894036,100000,38,1,-1,4
400,356949017,43.0289144,-76.1325143,100000,13,1,-1,4
400,1883671650,43.0234719,-76.1450338,100000,41,1,-1,4
400,661931187,43.0430862,-76.1492368,999,-1,1,-1,4
400,449636348,43.0767969,-76.1757528,100000,1,1,-1,4
400,658275892,43.0495524,-76.1737164,100000,1,1,-1,4
400,748197042,43.0378812,-76.1996492,999,-1,1,-1,4
400,1156754727,43.0347437,-76.1193716,100000,41,1,-1,4
400,1403992886,43.0197996,-76.1325349,100000,5,1,-1,4
400,1459931454,43.040964,-76.2318238,100000,22,1,-1,4
400,1497669582,43.0399202,-76.2315036,100000,22,1,-1,4
400,296840127,43.0616954,-76.1801917,999,-1,1,-1,4
